,,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Melaka,Melaka,Melaka,Melaka,Melaka,Melaka,Melaka,Melaka,Melaka,Melaka,Melaka,Melaka,Melaka,Melaka,Melaka,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perlis,Perlis,Perlis,Perlis,Perlis,Perlis,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,WP Labuan
Sarawak,94950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.3203926841814,105.41567001948493,128.4151692543176,102.58019412899056,94.44468652676214,159.8250505921054,75.81810564601055,27.876899760377167,94.9918244619843,65.5519221713215,41.11752726998246,32.44468025709414,0,46.46546330818404,29.542785694564728,14.500029543251785,15.81921683959612,27.907808894445875,34.73436509171074,67.66482993527944,87.82151282131974,95.50461845233825,62.494233152391004,57.61505683269955,100.71520516162646,120.3161488285021,144.08102660966384,167.78110089653987,72.00613863957027,82.47985412050488,109.85036008730359,188.15935474900402,145.715926560011,301.9078796280373,260.1918328247084,275.11938881867883,222.73842247761948,433.6994872013341,408.3992796699899,437.00726429091793,392.16634704293426,365.55432397180397,419.7687468790907,539.9608695132902,546.9349730446104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarawak,95000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.37166148384011,129.00958249179084,146.59655147167436,118.00979178799926,113.94881565012818,184.92960517485668,100.1213360519999,73.3233274801087,99.49172815441342,80.67801930903248,66.37275503809879,34.24343439670103,46.46546330818404,0,74.11933203385067,57.691978318044654,36.4886180905577,24.3281347676939,20.889835044868487,25.26354376852512,46.60253609410731,124.10686456889681,99.72944871422263,100.94621838916397,142.0353130235846,160.01985039541955,175.46064476860954,197.7381601863992,105.4552798053634,101.38146003246779,123.2314945898014,185.68715219909066,145.20573401807616,305.3377943725785,278.0432947542113,289.37972269922034,239.17927395391212,453.41228896700494,413.6799840459375,456.9563461214895,410.4065904190525,382.3823776546718,430.95075721335695,554.9820537328745,552.8558799621205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarawak,95300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0976071421581,112.47662188326252,137.85852244888488,115.52261326237003,105.43755137280533,162.70139143405956,85.4715897055176,22.4397686268992,114.39369913472692,82.78829880734372,57.536890221918526,60.934480190489666,29.542785694564728,74.11933203385067,0,16.427355852115646,38.16038282342638,51.74953627530954,58.030538883290774,92.18609751574184,110.51650958679404,73.6997893355885,36.7373734104855,28.112528670271615,71.4391550897931,91.41089207280562,118.7321778833259,142.78374768579906,48.47489066666287,69.28338025460543,97.63369960764483,182.18194806010496,140.23557198352862,290.11651468529885,240.52256697094361,257.2984453153233,204.36497157149086,411.9915164188286,394.655788831077,415.17037905171566,371.3681874792458,345.6265449489399,402.6195944249879,520.330893570208,532.2344387586775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarawak,95400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.02902923604094,112.20466535862617,136.41955256191778,111.92949650192952,102.88243710680588,165.04311080018698,83.43591032008982,25.221352458463656,106.9266244378802,76.35993045036511,51.05066577083695,46.93254625590734,14.500029543251785,57.691978318044654,16.427355852115646,0,21.92633009912816,35.606289135936315,42.071376202520135,76.21164455289426,95.07888005206861,81.80985882802682,48.02818319404733,43.883518621535195,86.57661926521625,105.97566719779448,129.79671086076505,153.57537354013036,57.83957279987768,71.17293616131971,99.17805621332637,180.34942458810667,137.95228636444446,291.93327782001313,247.41223108884213,262.9423197574007,210.3262988978721,420.39221499602667,397.7551585861273,423.6641873401388,379.1129966880343,352.75587976757265,407.9024355662475,527.3040113387133,535.9846085447192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarawak,95500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.42258575815723,119.72400685994816,141.8918703198891,115.20302689639438,107.83876896596567,174.66570512083888,89.90492080893002,42.8707654320298,104.76278129274138,77.27086723740175,54.35837503642167,36.16792885012651,15.81921683959612,36.4886180905577,38.16038282342638,21.92633009912816,0,13.693772962410325,20.2870373191253,54.334088104416196,73.58322822133916,92.63233346063798,64.22212278612679,64.4750398043831,105.76543837307104,124.18013251012552,143.05749129911382,166.1741031776139,71.4078936310835,75.05718432206396,101.01514056920678,175.78364321463454,133.4850869896596,291.34935432508496,253.93710448836168,267.6785543189038,215.86007127324157,428.4187383860602,398.5140166629311,431.8163712067372,386.3071939285471,359.1634159663274,411.61024874781486,533.1410947491077,537.3562465462721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarawak,95600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.99791822961677,126.80061788917156,147.58268338654491,119.99052193985423,113.69964181900605,182.4066141344653,96.94358436389449,55.71789157251507,106.49435114595718,81.63547463057819,61.15034096102901,35.94931950486725,27.907808894445875,24.3281347676939,51.74953627530954,35.606289135936315,13.693772962410325,0,6.8298021588094135,40.64465521562291,60.12805766427344,100.63398409182645,75.41223242467414,77.50460981485313,117.90852977252014,135.72154001735785,151.78599744777162,174.37960660071016,81.24894821661202,79.77153833874145,103.75565838014772,173.49577294638092,131.6885804157566,291.0368795121827,258.13963447109677,270.74005197822663,219.61436989952526,433.1956945019476,398.81512393203445,436.66730063382136,390.6239712663095,363.03742607914864,413.7288330012131,536.4553494576317,537.8815859548776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarawak,95700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.98160249176922,132.26984804401204,152.52795774586755,124.66786928965824,118.78512491816542,188.02227995173757,102.47765043805201,62.5470519940393,110.01049751191927,86.3292558611476,66.79438649532963,39.66818794019572,34.73436509171074,20.889835044868487,58.030538883290774,42.071376202520135,20.2870373191253,6.8298021588094135,0,34.164234964624534,53.349675126250695,103.22407671204557,79.92479541892153,83.20570965888113,122.87805872697243,140.25698764370517,154.59672086991668,176.8484316722433,84.96099631056963,80.81158911376612,103.59769533260491,170.6249543228602,129.16386467876848,288.94814648162,258.32954546433814,270.3311978842114,219.6191289122204,433.58037944671196,396.9585829685872,437.0898592929768,390.7839508332618,362.98051310906385,412.7567057666455,536.0492149489411,536.0895964571808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarawak,95800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.74527944363703,153.98599798982323,170.8427596246107,142.15037095568366,138.65197958444983,209.8306664216756,125.28879249722193,95.44922833502459,121.99129157874671,105.39359836304843,91.6136673018629,59.47808900065362,67.66482993527944,25.26354376852512,92.18609751574184,76.21164455289426,54.334088104416196,40.64465521562291,34.164234964624534,0,21.372256014642993,129.37705961042766,111.51827765710858,116.84320044186825,155.0705289844423,171.35573891787794,180.59325562635854,201.45610122207012,114.63729600971385,102.79101212090043,120.00623217003358,171.844862396133,133.5138445875601,292.7127050921835,273.2245590537418,282.4483273616023,234.0797025717292,448.4639421137098,401.28334503361344,452.1306435393476,404.80997314829074,376.1431265000914,421.42615605490255,547.0624337549953,540.3004112579248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarawak,95900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.21616556031472,174.93025124013377,191.13083651467383,162.40721923171762,159.36766551165107,230.66946864656626,146.44543838136818,115.69818759660293,141.13338222873585,126.17645226365147,112.97221218494226,80.75161829033338,87.82151282131974,46.60253609410731,110.51650958679404,95.07888005206861,73.58322822133916,60.12805766427344,53.349675126250695,21.372256014642993,0,138.779082678503,125.8268709935874,133.56677450439216,169.46760086045157,184.40295658096895,188.979593258516,208.492718267367,127.16600702988615,110.14202449522834,122.97623347653067,163.81020321534598,128.3368771227812,284.8577245030302,272.54433244274185,279.8523553153653,233.4553410842134,446.9673928316992,393.25448743652055,450.73145279453234,402.86780025692156,373.73063742503825,415.9601101583847,542.7719159311301,531.860011628903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarawak,96000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.51066754081688,183.7267408293196,209.75152957381826,188.83455230269496,178.37018336554442,229.7259199680465,158.36864634225293,95.66755218705796,187.7964875429552,156.38267276537385,131.0056748242212,127.13489919590104,95.50461845233825,124.10686456889681,73.6997893355885,81.80985882802682,92.63233346063798,100.63398409182645,103.22407671204557,129.37705961042766,138.779082678503,0,38.17780059417146,57.55898315198492,50.32492609546177,53.716121717239396,51.46643003100844,73.75005561346181,25.410809862689334,30.3771978187433,42.098081697486826,127.03416413159465,90.92959361511292,221.96958320873946,166.84359250776455,184.12318106492563,131.10657768703675,338.7216791828808,323.8133566084753,341.9614469469075,297.78211398799607,271.92834578330167,329.5009662872787,446.63134444673915,460.34715736542506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarawak,96100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.81985893749442,145.56290865194939,171.57384947143282,150.88013929403544,140.29844645804383,192.2822758771899,120.3093494008961,57.962877832886306,151.06529995568914,119.37071045665871,94.22788217395225,94.9376809575972,62.494233152391004,99.72944871422263,36.7373734104855,48.02818319404733,64.22212278612679,75.41223242467414,79.92479541892153,111.51827765710858,125.8268709935874,38.17780059417146,0,21.1033998149587,43.67470519930801,60.34096408753414,82.17885545334228,106.16205866743287,13.000967452895573,44.39111689347033,70.29581706674347,157.66959440126521,117.73814028815679,258.94025987676974,204.67976222682378,222.2808465033145,169.26062302602057,375.40300263511784,361.6927019077913,378.5591444904202,334.9969774352499,309.5385720596193,367.6541467808764,484.24264061155907,498.4565396793255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarawak,96150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.6754670964824,127.15939185368516,153.41425066830055,134.35178469082473,123.31206616399193,172.16698595264788,103.51818558525842,44.119365096609584,137.43224135776015,105.57728963179264,81.42743063418784,88.91137277389932,57.61505683269955,100.94621838916397,28.112528670271615,43.883518621535195,64.4750398043831,77.50460981485313,83.20570965888113,116.84320044186825,133.56677450439216,57.55898315198492,21.1033998149587,0,43.49389733592054,63.84379183838741,95.45878396434753,119.55260102988358,33.61160827927823,65.10388578517208,91.39352599791103,178.74158183660214,138.60122933200864,279.3249952490509,222.12684700437813,240.6792609803159,187.71251378956273,390.80696761628366,381.32041640998415,393.85392865372864,351.176638022604,326.38228004583027,385.9163065359771,500.94615796831874,517.5617691306182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarawak,96200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.48747242133987,160.915756985133,187.20361321163384,171.69642039838604,160.11145955066706,198.76222538211397,141.11406862754208,86.56062055499409,178.1814270473157,146.58542020654815,123.50860380828941,132.35494980931767,100.71520516162646,142.0353130235846,71.4391550897931,86.57661926521625,105.76543837307104,117.90852977252014,122.87805872697243,155.0705289844423,169.46760086045157,50.32492609546177,43.67470519930801,43.49389733592054,0,20.976482636875684,62.08830780691935,84.65907353979934,44.33653034784396,75.44316234549527,92.42156113085557,176.0125792786141,141.1851304521415,261.7661358386576,193.09132805837055,214.2789943151881,162.55188162710425,355.7745800524937,358.4811503912462,358.6120204059111,317.84657369100063,294.6926015275882,357.779901559842,468.2199878995059,491.87135769036854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarawak,96250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.54431758962059,181.09418966098505,207.30022087068346,192.3990433478132,180.76411949865144,217.16691176284039,161.8979518474903,107.36782152666896,199.15613384980358,167.5606379498669,144.40999744589465,152.30721509945042,120.3161488285021,160.01985039541955,91.41089207280562,105.97566719779448,124.18013251012552,135.72154001735785,140.25698764370517,171.35573891787794,184.40295658096895,53.716121717239396,60.34096408753414,63.84379183838741,20.976482636875684,0,46.316292325631075,66.78789909267238,57.24736698045093,82.91150839790308,94.02897588907109,172.28489908529386,140.9947042796418,249.82846757123875,176.47863824652381,198.67961770433027,148.07527341730955,336.31708884194666,343.74385074025884,339.0833649872732,299.02612209216414,276.52932416678436,340.85851110812234,449.4348614155492,475.69021148543715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarawak,96300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.56938293167958,220.9124071975986,247.2867129130885,229.6205821101993,218.4057290200353,260.71784071465345,198.77235334398137,138.8268176951843,232.45273397787736,200.6067267682002,175.8472542813826,176.35202286329488,144.08102660966384,175.46064476860954,118.7321778833259,129.79671086076505,143.05749129911382,151.78599744777162,154.59672086991668,180.59325562635854,188.979593258516,51.46643003100844,82.17885545334228,95.45878396434753,62.08830780691935,46.316292325631075,0,24.1289462165423,72.13289410437318,78.85631803218708,74.68298092441732,136.3583532266203,112.76735155179956,204.074401367863,131.02685489016537,152.61715400384645,101.75899130735102,295.631096017169,297.48264236581315,298.61743899113435,256.71080776311953,232.95302677320788,295.69973164582757,406.9230014777081,429.98844865696884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
